Fri Dec  8 00:04:28 2023 Epoch 89, lr: 0.0000601, val loss: 1.95779, acc: 65.56396
Fri Dec  8 00:04:35 2023 Epoch 90, lr: 0.0000594, val loss: 1.95636, acc: 65.64941
Fri Dec  8 00:04:42 2023 Epoch 91, lr: 0.0000586, val loss: 1.95217, acc: 65.67383
Fri Dec  8 00:04:48 2023 Epoch 92, lr: 0.0000578, val loss: 1.95802, acc: 65.58838
Fri Dec  8 00:04:55 2023 Epoch 93, lr: 0.0000570, val loss: 1.94208, acc: 65.99121
Fri Dec  8 00:05:02 2023 Epoch 94, lr: 0.0000563, val loss: 1.94275, acc: 65.93018
Fri Dec  8 00:05:08 2023 Epoch 95, lr: 0.0000555, val loss: 1.93050, acc: 66.25977
Fri Dec  8 00:05:15 2023 Epoch 96, lr: 0.0000547, val loss: 1.93182, acc: 66.13770
Fri Dec  8 00:05:22 2023 Epoch 97, lr: 0.0000539, val loss: 1.92524, acc: 66.40625
Fri Dec  8 00:05:29 2023 Epoch 98, lr: 0.0000531, val loss: 1.92243, acc: 66.46729
Fri Dec  8 00:05:35 2023 Epoch 99, lr: 0.0000524, val loss: 1.92256, acc: 66.51611
Fri Dec  8 00:05:42 2023 Epoch 100, lr: 0.0000516, val loss: 1.91765, acc: 66.58936
Fri Dec  8 00:05:49 2023 Epoch 101, lr: 0.0000508, val loss: 1.92014, acc: 66.40625
Fri Dec  8 00:05:56 2023 Epoch 102, lr: 0.0000500, val loss: 1.91143, acc: 66.74805
Fri Dec  8 00:06:02 2023 Epoch 103, lr: 0.0000492, val loss: 1.90902, acc: 66.54053
Fri Dec  8 00:06:09 2023 Epoch 104, lr: 0.0000484, val loss: 1.90936, acc: 66.66260
Fri Dec  8 00:06:15 2023 Epoch 105, lr: 0.0000476, val loss: 1.90981, acc: 66.72363
Fri Dec  8 00:06:22 2023 Epoch 106, lr: 0.0000469, val loss: 1.90117, acc: 67.06543
Fri Dec  8 00:06:29 2023 Epoch 107, lr: 0.0000461, val loss: 1.89989, acc: 67.10205
Fri Dec  8 00:06:36 2023 Epoch 108, lr: 0.0000453, val loss: 1.89332, acc: 67.30957
Fri Dec  8 00:06:42 2023 Epoch 109, lr: 0.0000445, val loss: 1.89324, acc: 67.12646
Fri Dec  8 00:06:49 2023 Epoch 110, lr: 0.0000437, val loss: 1.89253, acc: 66.88232
Fri Dec  8 00:06:56 2023 Epoch 111, lr: 0.0000430, val loss: 1.89107, acc: 67.27295
Fri Dec  8 00:07:02 2023 Epoch 112, lr: 0.0000422, val loss: 1.88469, acc: 66.91895
Fri Dec  8 00:07:09 2023 Epoch 113, lr: 0.0000414, val loss: 1.88277, acc: 67.12646
Fri Dec  8 00:07:15 2023 Epoch 114, lr: 0.0000406, val loss: 1.88453, acc: 67.27295
Fri Dec  8 00:07:22 2023 Epoch 115, lr: 0.0000399, val loss: 1.88231, acc: 67.37061
Fri Dec  8 00:07:29 2023 Epoch 116, lr: 0.0000391, val loss: 1.87285, acc: 67.32178
Fri Dec  8 00:07:35 2023 Epoch 117, lr: 0.0000383, val loss: 1.87657, acc: 67.33398
Fri Dec  8 00:07:42 2023 Epoch 118, lr: 0.0000376, val loss: 1.87718, acc: 67.43164
Fri Dec  8 00:07:49 2023 Epoch 119, lr: 0.0000368, val loss: 1.87156, acc: 67.30957
Fri Dec  8 00:07:56 2023 Epoch 120, lr: 0.0000361, val loss: 1.86514, acc: 67.59033
Fri Dec  8 00:08:02 2023 Epoch 121, lr: 0.0000353, val loss: 1.86546, acc: 67.65137
Fri Dec  8 00:08:09 2023 Epoch 122, lr: 0.0000345, val loss: 1.86836, acc: 67.32178
